train_acc,train_loss,val_acc,val_loss
0.031010526315789474,4.318093,0.062,4.050495
0.07151578947368421,3.9832716,0.09600000000000002,3.8787315
0.11195789473684212,3.7475977,0.128,3.576468
0.1499578947368421,3.5166636,0.1484,3.507446
